time,q_0,q_1,q_2,q_3,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,height,left_motor_vel,left_motor_pos,left_motor_tor,right_motor_vel,right_motor_pos,right_motor_tor,gait_pred,terrain_pred,label,target_torque
5.668,0.8195468070496681,-0.12312504768444343,0.026230258640421056,-0.5589532310978866,0.08545052262149966,-0.2319371328297848,0.9594872968642676,0.36316472114137355,0.11902037079423167,-2.322423132677187,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.678,0.8194857709620813,-0.12309452964065004,0.026199740596627663,-0.5590447852292668,0.08545052262149966,-0.2319371328297848,0.9594872968642676,0.36316472114137355,0.11902037079423167,-2.322423132677187,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.688,0.8193942168307011,-0.12306401159685665,0.02616922255283427,-0.5591668574044404,0.0903334096284425,-0.2319371328297848,0.9594872968642676,0.2410925459678026,0.36316472114137355,-2.322423132677187,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.698,0.8193331807431143,-0.12300297550926986,0.02616922255283427,-0.559288929579614,0.0903334096284425,-0.2319371328297848,0.9594872968642676,0.2410925459678026,0.36316472114137355,-2.322423132677187,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.708,0.8192721446555276,-0.12297245746547647,0.02616922255283427,-0.5593804837109941,0.09521629663538533,-0.23682001983672762,0.9546044098573248,0.18005645838101714,0.4852368963149445,-2.1393148699168307,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.718,0.8192416266117342,-0.12294193942168308,0.02616922255283427,-0.5594415197985809,0.09521629663538533,-0.23682001983672762,0.9546044098573248,0.18005645838101714,0.4852368963149445,-2.1393148699168307,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.728,0.8192416266117342,-0.12294193942168308,0.026138704509040878,-0.5594415197985809,0.09521629663538533,-0.23682001983672762,0.9546044098573248,0.11902037079423167,0.4852368963149445,-1.8341344319829034,8955.598411297704,-0.12286564431219915,-0.124098420691233,-0.00025940337224383825,-0.0060425726710917615,-0.24800503547722563,-0.00025940337224383825,0,1,0,0.9999542229343099
5.745,0.8192416266117342,-0.12288090333409629,0.02616922255283427,-0.5594415197985809,0.0903334096284425,-0.24170290684367046,0.9546044098573248,-0.0030518043793392735,0.6073090714885154,-1.7120622568093324,8955.598411297704,-0.04901197833218873,-0.12102952620736929,-0.00025940337224383825,0.06915388723582794,-0.2518411535820544,-0.00025940337224383825,0,1,0,0.9999542229343099
5.764,0.8192721446555276,-0.12288090333409629,0.026199740596627663,-0.5594110017547875,0.0903334096284425,-0.23682001983672762,0.9546044098573248,-0.3082322423132666,0.6683451590753009,-1.651026169222547,8955.598411297704,-0.04901197833218873,-0.12102952620736929,-0.00025940337224383825,0.06915388723582794,-0.2518411535820544,-0.00025940337224383825,0,1,0,0.9999542229343099
5.774,0.8192721446555276,-0.12288090333409629,0.026230258640421056,-0.5594110017547875,0.0903334096284425,-0.23682001983672762,0.9546044098573248,-0.3082322423132666,0.6683451590753009,-1.651026169222547,8955.598411297704,-0.04901197833218873,-0.12102952620736929,-0.00025940337224383825,0.06915388723582794,-0.2518411535820544,-0.00025940337224383825,0,1,0,0.9999542229343099
